observation_id,quality_grade,captive,taxon_name,taxon_rank,taxon_id,observations_count,conservation_status,threatened,endemic,introduced,iconic_taxa,taxon_common_name,created_at,observed_on,time_observed_at,uri,user_login,user_name,user_created_at,user_site_id,user_observations_count,longitude,latitude,geoprivacy,country_name,state_name
220310879,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-06-03T16:09:23-03:00,2023-12-17,2023-12-17T15:52:24-03:00,https://www.inaturalist.org/observations/220310879,msosa74,,2024-04-11T15:52:59+00:00,iNaturalist,43,-54.3290444836,-34.4810750968,NA,Uruguay,Rocha
218009429,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-05-24T21:23:10-03:00,2024-05-24,2024-05-24T11:50:31-03:00,https://www.inaturalist.org/observations/218009429,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-55.21307,-34.832255,NA,Uruguay,Maldonado
215105598,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2024-05-11T18:39:22-03:00,2024-04-28,2024-04-28T10:28:00-03:00,https://www.inaturalist.org/observations/215105598,panchote,NA,2024-05-11T19:34:55+00:00,iNaturalist,2,-58.4050025666,-33.8788818699,NA,Uruguay,Colonia
214729644,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-05-10T01:37:50-03:00,2024-03-03,2024-03-03T18:36:16-03:00,https://www.inaturalist.org/observations/214729644,alejo36,Alejo Muñiz,2021-09-02T05:47:28+00:00,NA,246,-57.7279829979,-34.3280698918,NA,Uruguay,Colonia
214102281,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2024-05-06T22:01:15-03:00,2024-05-05,2024-05-05T19:27:49-03:00,https://www.inaturalist.org/observations/214102281,luciamoreira,Lucia Moreira Marrero,2021-11-21T03:08:48+00:00,NaturalistaUY,63,-54.4453298206,-32.7624099018,NA,Uruguay,Cerro Largo
214100859,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-05-06T21:50:59-03:00,2024-04-26,2024-04-26T16:50:00-03:00,https://www.inaturalist.org/observations/214100859,julieta_lu,Julieta López Wikman,2023-04-02T13:37:09+00:00,NaturalistaUY,412,-55.8763894066,-34.786792031,NA,Uruguay,Canelones
208706874,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-04-22T11:52:08-03:00,2024-04-22,2024-04-22T11:29:29-03:00,https://www.inaturalist.org/observations/208706874,dxnghk,Lara Corbo,2019-05-28T19:38:03+00:00,NaturalistaUY,213,-55.2763408917,-34.8579500325,obscured,Uruguay,Maldonado
208197842,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-04-19T23:03:37-03:00,2024-04-19,NA,https://www.inaturalist.org/observations/208197842,clau777,,2024-04-19T15:52:36+00:00,iNaturalist,2,-54.9446684495,-34.9035960614,NA,Uruguay,Maldonado
207927582,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-04-18T11:42:28-03:00,2024-04-16,2024-04-16T12:17:43-03:00,https://www.inaturalist.org/observations/207927582,patriciabidondo,Patricia Bidondo,2020-03-12T22:53:38+00:00,NA,647,-55.2274589444,-34.88825225,NA,Uruguay,Maldonado
206957194,needs_id,FALSE,Mantodea,order,48112,544965,NA,FALSE,FALSE,FALSE,Insecta,Mantises,2024-04-13T11:31:10-03:00,2024-04-13,2024-04-13T11:25:28-03:00,https://www.inaturalist.org/observations/206957194,elisafauy,NA,2024-01-27T15:29:28+00:00,iNaturalist,8,-57.79247839,-34.442628626,NA,Uruguay,Colonia
205995983,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-04-07T22:39:22-03:00,2024-04-07,2024-04-07T15:14:00-03:00,https://www.inaturalist.org/observations/205995983,gabrielacab97,NA,2020-08-03T22:38:58+00:00,NaturalistaUY,97,-55.466252,-34.598782,NA,Uruguay,Lavalleja
205970493,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-04-07T19:56:27-03:00,2024-04-07,NA,https://www.inaturalist.org/observations/205970493,lakshmana,Eduardo Muñoz,2021-12-13T21:51:47+00:00,NaturalistaUY,191,-56.1672991142,-34.9000629562,NA,Uruguay,Montevideo
205908149,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-04-07T14:54:07-03:00,2024-04-07,2024-04-07T12:26:05-03:00,https://www.inaturalist.org/observations/205908149,cynthiadaniela,pitu,2024-03-12T23:34:05+00:00,NaturalistaUY,24,-56.124916859,-34.8375470598,NA,Uruguay,Montevideo
205116192,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-04-02T14:33:07-03:00,2024-02-03,NA,https://www.inaturalist.org/observations/205116192,antonio1586,Antonio FR,2023-02-06T14:11:39+00:00,NA,10,-54.9338785931,-34.9211870069,NA,Uruguay,Maldonado
204831754,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-03-31T20:14:25-03:00,2024-03-29,2024-03-29T19:03:00-03:00,https://www.inaturalist.org/observations/204831754,javierpiquillen,Javier Piquillén,2021-09-15T16:50:26+00:00,NaturalistaUY,1381,-56.5060222222,-32.8309027778,NA,Uruguay,Durazno
204795273,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-31T16:52:35-03:00,2024-02-28,2024-02-28T18:35:08-03:00,https://www.inaturalist.org/observations/204795273,msilvera,Mauricio Silvera,2019-04-25T02:21:56+00:00,NaturalistaUY,3746,-57.524045,-30.9520116667,NA,Uruguay,Salto
204757602,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-31T13:31:31-03:00,2024-03-29,2024-03-29T11:11:00-03:00,https://www.inaturalist.org/observations/204757602,melinacuello,NA,2024-03-06T17:31:06+00:00,NaturalistaUY,783,-56.3328668832,-34.7965245784,NA,Uruguay,Montevideo
204643262,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-30T20:06:19-03:00,2024-03-30,2024-03-30T15:14:58-03:00,https://www.inaturalist.org/observations/204643262,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-55.7264699997,-34.7631549997,NA,Uruguay,Canelones
204638974,research,FALSE,Eumusonia livida,species,750671,3,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-30T19:38:25-03:00,2024-03-30,2024-03-30T15:35:00-03:00,https://www.inaturalist.org/observations/204638974,gusgomez,NA,2022-01-05T01:23:58+00:00,NaturalistaUY,425,-54.1616258873,-34.6315621443,NA,Uruguay,Rocha
204632024,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-30T18:51:27-03:00,2024-03-30,2024-03-30T11:29:49-03:00,https://www.inaturalist.org/observations/204632024,p_vazcanosa,Pablo Vaz Canosa,2021-03-27T02:15:30+00:00,NaturalistaUY,147,-55.3320206702,-34.8125882857,NA,Uruguay,Maldonado
204545597,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-30T10:28:17-03:00,2024-03-30,2024-03-30T10:21:50-03:00,https://www.inaturalist.org/observations/204545597,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-55.8298448997,-34.7771583,NA,Uruguay,Canelones
204442003,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-03-29T16:48:17-03:00,2024-01-14,2024-01-14T16:45:00-03:00,https://www.inaturalist.org/observations/204442003,yessica_garcia_22,NA,2024-03-29T19:35:21+00:00,iNaturalist,2,-57.6249767673,-32.7083481718,NA,Uruguay,Río Negro
204384313,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2024-03-29T09:08:59-03:00,2024-03-29,2024-03-29T08:22:40-03:00,https://www.inaturalist.org/observations/204384313,micaelacabrera4,Micaela Cabrera,2022-10-25T17:55:11+00:00,NA,9,-56.7165380716,-34.3552939759,NA,Uruguay,San José
204305817,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-03-28T17:06:43-03:00,2024-03-28,2024-03-28T17:04:00-03:00,https://www.inaturalist.org/observations/204305817,juan93200,Juan Serna,2024-03-13T00:32:01+00:00,NaturalistaUY,18,-54.3642209437,-33.2174125676,NA,Uruguay,Treinta y Tres
204144877,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2024-03-27T11:36:16-03:00,2024-03-19,2024-03-19T20:44:00-03:00,https://www.inaturalist.org/observations/204144877,valentinavico,Valentina Vico,2024-03-22T13:19:26+00:00,NaturalistaUY,4,-58.2299511497,-33.5262630796,NA,Uruguay,Soriano
203894376,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-03-25T12:09:09-03:00,2024-03-25,2024-03-25T12:02:20-03:00,https://www.inaturalist.org/observations/203894376,jennigon,NA,2021-03-31T03:10:13+00:00,NaturalistaUY,110,-53.7837133333,-34.4045,NA,Uruguay,Rocha
203723540,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-24T08:59:27-03:00,2024-03-24,2024-03-24T08:56:58-03:00,https://www.inaturalist.org/observations/203723540,dxnghk,Lara Corbo,2019-05-28T19:38:03+00:00,NaturalistaUY,213,-56.3845389723,-34.6754348128,obscured,Uruguay,Montevideo
203216636,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2024-03-20T08:31:03-03:00,2024-03-13,2024-03-13T12:09:00-03:00,https://www.inaturalist.org/observations/203216636,luisvescia,Luis Vescia da Rosa,2021-12-17T02:49:53+00:00,NaturalistaUY,6297,-54.1885828972,-32.3661519544,NA,Uruguay,Cerro Largo
203123852,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-19T14:14:51-03:00,2024-03-17,2024-03-17T13:49:00-03:00,https://www.inaturalist.org/observations/203123852,melinacuello,NA,2024-03-06T17:31:06+00:00,NaturalistaUY,783,-56.2187572,-34.6673165,NA,Uruguay,Canelones
203001839,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-03-18T15:24:39-03:00,2024-03-17,2024-03-17T11:53:36-03:00,https://www.inaturalist.org/observations/203001839,agustinacorrea6,,2024-03-15T21:36:55+00:00,NaturalistaUY,16,-56.5116277778,-33.3859138889,NA,Uruguay,Durazno
202428529,research,FALSE,Pseudovates iheringi,species,750353,126,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-14T15:12:15-03:00,2022-12-17,2022-12-17T15:00:00-03:00,https://www.inaturalist.org/observations/202428529,acosta91,Andrès Costa,2020-03-02T23:51:20+00:00,NaturalistaUY,1947,-53.7040624273,-33.1774338904,NA,Uruguay,Rocha
202354480,research,FALSE,Pseudovates iheringi,species,750353,126,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-13T22:35:37-03:00,2024-03-12,2024-03-12T16:26:30-03:00,https://www.inaturalist.org/observations/202354480,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-56.7228366,-31.5922915997,NA,Uruguay,Salto
202309111,research,FALSE,Pseudovates iheringi,species,750353,126,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-13T16:11:48-03:00,2024-03-13,2024-03-13T15:39:28-03:00,https://www.inaturalist.org/observations/202309111,gmmv80,Guillermo Menéndez,2019-01-22T12:57:12+00:00,NaturalistaUY,3578,-55.984894,-31.359706,NA,Uruguay,Tacuarembó
201958330,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2024-03-10T16:47:54-03:00,2024-03-10,2024-03-10T16:46:40-03:00,https://www.inaturalist.org/observations/201958330,cameronr,Roderick Cameron,2020-05-05T16:04:33+00:00,NaturalistaUY,2218,-55.63469235,-34.46080433,NA,Uruguay,Canelones
201915141,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2024-03-10T10:49:03-03:00,2024-03-09,2024-03-09T21:18:00-03:00,https://www.inaturalist.org/observations/201915141,gmmv80,Guillermo Menéndez,2019-01-22T12:57:12+00:00,NaturalistaUY,3578,-55.9850192606,-31.3597510693,NA,Uruguay,Tacuarembó
201854162,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-09T21:08:06-03:00,2024-02-16,2024-02-16T11:50:00-03:00,https://www.inaturalist.org/observations/201854162,lautaro_fuentes,Lautaro Fuentes,2023-05-20T16:38:45+00:00,NaturalistaUY,812,-56.1639011084,-34.8481416391,NA,Uruguay,Montevideo
201809334,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2024-03-09T14:30:29-03:00,2024-03-09,2024-03-09T14:29:27-03:00,https://www.inaturalist.org/observations/201809334,clara586,Clara Bonfiglio,2023-03-09T21:58:50+00:00,NA,5,-54.167785,-32.3543316667,NA,Uruguay,Cerro Largo
201335134,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-03-05T00:51:59-03:00,2024-01-08,NA,https://www.inaturalist.org/observations/201335134,mattzarrr,Matías Zarucki,2020-02-20T16:47:10+00:00,NaturalistaUY,2689,-53.5065732333,-33.9452208816,NA,Uruguay,Rocha
201166991,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-03-03T16:55:47-03:00,2024-03-03,2024-03-03T16:50:18-03:00,https://www.inaturalist.org/observations/201166991,leo_lagos,Leo Lagos,2019-07-24T15:44:03+00:00,NaturalistaUY,874,-56.1110055556,-34.8893305556,NA,Uruguay,Montevideo
200861323,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-02-29T20:55:09-03:00,2024-02-29,2024-02-29T16:15:32-03:00,https://www.inaturalist.org/observations/200861323,rhesusguy,Royce H,2014-08-24T20:26:00+00:00,iNaturalist,1538,-55.1286388333,-33.2323,NA,Uruguay,Treinta y Tres
200807244,needs_id,FALSE,Mantidae,family,48111,376336,NA,FALSE,FALSE,FALSE,Insecta,Mantids,2024-02-29T08:52:43-03:00,2024-02-29,2024-02-29T08:41:39-03:00,https://www.inaturalist.org/observations/200807244,adriana_machado,Adriana Machado,2021-05-15T15:09:22+00:00,NaturalistaUY,826,-55.0188385695,-31.3485833202,NA,Uruguay,Rivera
200743914,needs_id,FALSE,Metaphotina,genus,1513182,421,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-02-28T16:08:19-03:00,2024-02-27,2024-02-27T22:34:22-03:00,https://www.inaturalist.org/observations/200743914,gmmv80,Guillermo Menéndez,2019-01-22T12:57:12+00:00,NaturalistaUY,3578,-55.985045,-31.359755,NA,Uruguay,Tacuarembó
200716686,needs_id,FALSE,Mantodea,order,48112,544965,NA,FALSE,FALSE,FALSE,Insecta,Mantises,2024-02-28T10:41:38-03:00,2024-02-28,2024-02-28T10:34:36-03:00,https://www.inaturalist.org/observations/200716686,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-55.8297799997,-34.7772149997,NA,Uruguay,Canelones
200624127,needs_id,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-02-27T12:38:06-03:00,2024-02-27,2024-02-27T12:18:39-03:00,https://www.inaturalist.org/observations/200624127,frankowietcz,Franco Toso,2022-10-27T16:21:02+00:00,NaturalistaUY,438,-56.0525884107,-34.714952662499996,NA,Uruguay,Canelones
200420579,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-02-25T15:23:22-03:00,2024-02-19,2024-02-19T15:13:35-03:00,https://www.inaturalist.org/observations/200420579,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-55.0470949997,-34.9155465997,NA,Uruguay,Maldonado
200382365,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2024-02-25T08:25:40-03:00,2024-02-25,2024-02-25T08:22:55-03:00,https://www.inaturalist.org/observations/200382365,lakshmana,Eduardo Muñoz,2021-12-13T21:51:47+00:00,NaturalistaUY,191,-55.3851597997,-34.7911876,NA,Uruguay,Maldonado
200304599,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-02-24T15:56:52-03:00,2024-02-24,2024-02-24T15:50:46-03:00,https://www.inaturalist.org/observations/200304599,lakshmana,Eduardo Muñoz,2021-12-13T21:51:47+00:00,NaturalistaUY,191,-55.3851694,-34.7911885997,NA,Uruguay,Maldonado
200222061,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-02-23T19:39:09-03:00,2024-02-19,2024-02-19T14:18:22-03:00,https://www.inaturalist.org/observations/200222061,lowenna_arnold,Lowenna Arnold,2023-01-20T13:42:44+00:00,iNaturalistUK,981,-54.7771216667,-34.0907583333,NA,Uruguay,Lavalleja
199727017,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-02-18T19:26:42-03:00,2024-02-18,2024-02-18T16:14:18-03:00,https://www.inaturalist.org/observations/199727017,alucardo,Eduardo S.,2021-09-22T01:29:15+00:00,iNaturalist,805,-54.1641593724,-31.8656489067,NA,Uruguay,NA
199673372,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-02-18T11:11:41-03:00,2024-02-18,2024-02-18T09:38:40-03:00,https://www.inaturalist.org/observations/199673372,valentin_modernel,Valentin Modernel,2021-06-15T17:03:52+00:00,NA,37,-54.5622451231,-34.7983999404,NA,Uruguay,Rocha
199608617,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-02-17T19:28:12-03:00,2024-02-17,2024-02-17T19:26:01-03:00,https://www.inaturalist.org/observations/199608617,luis2084,Luis Lagaxio Echevarria,2022-09-13T13:42:23+00:00,NA,60,-56.3876700774,-34.6855791707,NA,Uruguay,Canelones
199603677,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-02-17T18:38:08-03:00,2024-01-02,2024-01-02T16:38:00-03:00,https://www.inaturalist.org/observations/199603677,enzo_17,Enzo Suárez,2019-09-14T21:48:04+00:00,NaturalistaUY,40,-58.2185133333,-33.53652,NA,Uruguay,Soriano
199372844,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2024-02-15T13:43:54-03:00,2024-02-14,2024-02-14T17:20:58-03:00,https://www.inaturalist.org/observations/199372844,rodrii_srivera,Rodrigo Rivera,2022-04-08T13:58:20+00:00,iNaturalist,175,-58.0309611111,-33.263275,NA,Uruguay,Soriano
199217859,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-02-13T16:58:46-03:00,2020-05-16,2020-05-16T17:09:00-03:00,https://www.inaturalist.org/observations/199217859,anaetche,NA,2024-02-10T10:39:00+00:00,NaturalistaUY,14,-55.1992256473,-34.5926101276,NA,Uruguay,Maldonado
199159705,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-02-13T00:06:55-03:00,2024-02-05,2024-02-05T19:32:50-03:00,https://www.inaturalist.org/observations/199159705,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-56.9904441667,-31.6797504167,NA,Uruguay,Salto
199116215,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-02-12T14:30:12-03:00,2024-02-06,2024-02-06T19:00:39-03:00,https://www.inaturalist.org/observations/199116215,icebearpaul04,Pablo Berrondo,2023-11-18T22:20:07+00:00,NaturalistaUY,605,-56.2131527778,-34.7394222222,NA,Uruguay,Canelones
199025579,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-02-11T15:42:31-03:00,2024-01-30,2024-01-30T23:48:19-03:00,https://www.inaturalist.org/observations/199025579,valentin_modernel,Valentin Modernel,2021-06-15T17:03:52+00:00,NA,37,-55.3022716194,-34.8258865917,NA,Uruguay,Maldonado
198974723,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-02-11T03:06:14-03:00,2024-02-11,2024-02-11T03:01:29-03:00,https://www.inaturalist.org/observations/198974723,leyla11,Leyla Cuello,2020-03-20T23:21:11+00:00,NaturalistaUY,353,-53.8368366659,-34.3867055275,NA,Uruguay,Rocha
198960468,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-02-10T23:33:38-03:00,2024-02-10,2024-02-10T23:24:05-03:00,https://www.inaturalist.org/observations/198960468,santiagomailhos,Santiago Mailhos,2019-02-09T21:39:40+00:00,NaturalistaUY,13462,-58.0383221667,-32.5287466667,NA,Uruguay,Río Negro
198827081,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-02-09T16:03:52-03:00,2024-02-09,2024-02-09T16:03:44-03:00,https://www.inaturalist.org/observations/198827081,leticialavina,NA,2023-11-13T19:54:02+00:00,NaturalistaUY,103,-53.4795416667,-33.84812,NA,Uruguay,Rocha
198817688,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-02-09T13:49:49-03:00,2024-02-09,2024-02-09T13:48:11-03:00,https://www.inaturalist.org/observations/198817688,isabel493,Isabel adriana,2021-12-24T17:54:14+00:00,NaturalistaUY,11,-55.2633457258,-34.7476078554,NA,Uruguay,Maldonado
198642549,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-02-07T09:14:10-03:00,2024-02-07,2024-02-07T09:06:20-03:00,https://www.inaturalist.org/observations/198642549,viperez,NA,2020-04-17T10:55:43+00:00,NaturalistaUY,72,-56.164615609,-34.900475023,NA,Uruguay,Montevideo
198559838,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-02-06T08:40:39-03:00,2024-02-05,2024-02-05T23:18:53-03:00,https://www.inaturalist.org/observations/198559838,rochanaturaleza,Martin Abreu,2019-11-13T10:21:47+00:00,NaturalistaUY,3965,-54.1547389722,-34.6343889722,NA,Uruguay,Rocha
197988590,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-01-30T15:05:56-03:00,2024-01-24,NA,https://www.inaturalist.org/observations/197988590,adela28193,adela ferreira,2023-09-09T17:55:17+00:00,NA,164,-55.0545917451,-34.8659999786,NA,Uruguay,Maldonado
197972026,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-30T10:54:01-03:00,2024-01-17,2024-01-17T05:11:11-03:00,https://www.inaturalist.org/observations/197972026,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-56.7899222222,-32.20205,NA,Uruguay,Paysandú
197971134,needs_id,FALSE,Schizomantodea,infraorder,1097013,515640,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-30T10:33:54-03:00,2024-01-17,2024-01-17T09:08:14-03:00,https://www.inaturalist.org/observations/197971134,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-56.8196579441,-32.1784108333,NA,Uruguay,Paysandú
197971108,needs_id,FALSE,Schizomantodea,infraorder,1097013,515640,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-30T10:33:19-03:00,2024-01-17,2024-01-17T09:08:24-03:00,https://www.inaturalist.org/observations/197971108,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-56.8196579441,-32.1784108333,NA,Uruguay,Paysandú
197845037,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-28T21:19:44-03:00,2023-04-30,2023-04-30T00:01:00-03:00,https://www.inaturalist.org/observations/197845037,mattzarrr,Matías Zarucki,2020-02-20T16:47:10+00:00,NaturalistaUY,2689,-54.7638475635,-34.2020603147,NA,Uruguay,Maldonado
197705035,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-01-27T14:06:33-03:00,2024-01-27,2024-01-27T13:19:09-03:00,https://www.inaturalist.org/observations/197705035,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-56.2375088,-32.2673222997,NA,Uruguay,Tacuarembó
197515369,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-25T02:36:47-03:00,2024-01-24,2024-01-24T14:29:35-03:00,https://www.inaturalist.org/observations/197515369,elena_26,Elena Ferreira,2022-03-20T03:44:45+00:00,NaturalistaUY,1904,-55.0563311577,-34.8586134501,NA,Uruguay,Maldonado
197485168,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2024-01-24T17:41:47-03:00,2024-01-23,2024-01-23T19:27:46-03:00,https://www.inaturalist.org/observations/197485168,daniel_hp,daniel hernández,2019-12-19T12:38:25+00:00,NaturalistaUY,2856,-57.5604391471,-31.1618062848,NA,Uruguay,Salto
197405831,research,FALSE,Metaphotina bimaculata,species,1513189,187,NA,FALSE,FALSE,FALSE,Insecta,NA,2024-01-23T16:58:37-03:00,2024-01-23,2024-01-23T16:50:40-03:00,https://www.inaturalist.org/observations/197405831,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-57.5550019,-31.1726336,NA,Uruguay,Salto
